,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
785,20-30 microns from soma center,0.46,75.51,48.36,0.16,0.55,9250.00,11070.00,7975.80,9761.80,7489.86,9271.98,5702.00,8909.00,1297.54,765.48,39879.00,48809.00,22.00,52.47,46.48,28.08,0.64,0.02
786,20-30 microns from soma center,0.34,75.80,47.97,0.39,0.47,7473.00,10989.00,4824.33,10872.00,2751.00,10784.00,2751.00,10784.00,1970.21,86.17,14473.00,32616.00,14.00,53.09,46.36,27.89,0.77,0.01
787,20-30 microns from soma center,12.06,75.99,48.80,0.20,0.65,12146.00,17681.00,5527.80,10640.40,5486.14,10270.80,1217.00,7142.00,2249.84,2149.35,735197.00,1415180.00,400.00,52.90,46.69,28.21,0.36,0.84
788,20-30 microns from soma center,0.32,76.39,49.42,0.15,0.35,7421.00,11071.00,5236.40,9133.40,4155.08,8522.18,3754.00,8145.00,1339.86,1027.48,26182.00,45667.00,22.00,53.72,46.60,27.91,0.69,0.01
789,20-30 microns from soma center,8.43,76.35,49.96,0.69,0.16,10773.00,16267.00,5141.00,9650.11,4880.15,8927.04,1403.00,7101.00,2084.95,2041.24,411280.00,772009.00,276.00,53.21,47.30,27.57,0.34,0.45
790,20-30 microns from soma center,2.54,76.36,45.06,0.23,0.56,8938.00,15088.00,3981.48,9461.24,3551.28,8739.73,1058.00,7237.00,2055.29,1820.97,99537.00,236531.00,80.00,53.15,47.07,28.10,0.50,0.13
791,30-40 microns from soma center,8.27,75.85,42.83,0.28,0.67,13821.00,17589.00,6250.98,10074.30,6014.34,9468.68,1635.00,7090.00,2564.36,2193.87,550086.00,886534.00,286.00,51.19,48.33,28.24,0.37,0.51
792,30-40 microns from soma center,0.84,76.15,41.76,0.24,0.44,8251.00,11756.00,5324.88,9173.38,4631.63,8738.39,2460.00,7488.00,1829.57,1258.88,42599.00,73387.00,32.00,51.48,48.67,27.93,0.60,0.03
793,30-40 microns from soma center,0.38,76.12,41.51,0.34,0.39,7568.00,8796.00,5301.50,8221.17,4576.28,8006.88,3832.00,7635.00,1389.05,384.64,31809.00,49327.00,26.00,51.08,48.91,28.16,0.49,0.01
794,30-40 microns from soma center,1.81,76.12,40.99,0.73,0.10,6131.00,13927.00,3919.20,10012.10,4121.82,9777.48,1324.00,7329.00,1160.54,1821.04,58788.00,150182.00,60.00,51.21,48.70,28.29,0.55,0.09
795,30-40 microns from soma center,2.44,75.09,39.76,0.16,0.49,7226.00,14683.00,3888.45,10520.50,3786.38,10260.70,1025.00,7863.00,1433.92,1727.40,85546.00,231450.00,80.00,52.36,45.51,28.73,0.50,0.13
796,30-40 microns from soma center,0.62,74.44,41.84,0.13,0.43,12761.00,11857.00,7677.50,8854.00,7131.08,7995.57,3341.00,7686.00,3296.28,1451.05,46065.00,53124.00,26.00,51.55,44.90,29.46,0.64,0.02
797,30-40 microns from soma center,1.37,74.12,43.83,0.41,0.25,7783.00,13672.00,5187.58,9714.08,5594.33,9316.95,2180.00,7710.00,1785.66,1628.89,62251.00,116569.00,44.00,51.47,44.22,29.81,0.55,0.06
798,30-40 microns from soma center,1.32,74.35,42.45,0.17,0.55,9138.00,13406.00,6107.25,9653.83,6040.88,9314.00,3632.00,7950.00,1334.71,1474.48,73287.00,115846.00,50.00,51.42,44.55,30.00,0.54,0.06
799,30-40 microns from soma center,0.26,74.72,42.77,0.13,0.45,10149.00,8956.00,7871.00,8383.00,4229.00,8012.00,4229.00,8012.00,2602.18,411.01,23613.00,25149.00,14.00,52.17,44.57,29.58,0.69,0.01
800,30-40 microns from soma center,0.72,74.42,42.18,0.14,0.60,9656.00,11548.00,5690.83,9232.17,4689.59,8325.40,3299.00,8153.00,2082.35,1197.14,34145.00,55393.00,26.00,51.79,44.50,29.61,0.64,0.03
801,20-30 microns from soma center,0.22,74.80,48.32,0.39,0.47,5410.00,8403.00,4834.33,7731.33,3932.00,7020.00,3932.00,7020.00,646.09,565.30,14503.00,23194.00,14.00,52.25,44.77,29.34,0.74,0.01
802,20-30 microns from soma center,2.47,75.06,47.95,0.07,0.76,9623.00,13543.00,5401.19,10376.80,4620.95,9887.64,1909.00,8165.00,1923.16,1616.36,113425.00,217913.00,76.00,52.49,44.60,29.85,0.51,0.13
803,20-30 microns from soma center,0.28,74.34,48.24,0.13,0.45,4282.00,10328.00,3462.00,8716.33,2379.00,7788.00,2379.00,7788.00,798.84,1144.00,10386.00,26149.00,14.00,51.59,44.02,30.43,0.63,0.01
804,20-30 microns from soma center,0.53,90.23,48.02,0.04,0.91,9606.00,10611.00,6727.20,9042.20,4902.76,8204.65,3269.00,7606.00,2311.76,1099.72,33636.00,45211.00,22.00,72.09,45.72,29.20,0.65,0.02
805,20-30 microns from soma center,0.28,89.92,48.34,0.13,0.45,4936.00,8803.00,4111.67,8264.67,3207.00,7912.00,3207.00,7912.00,708.14,386.71,12335.00,24794.00,14.00,71.08,46.63,29.32,0.66,0.01
806,20-30 microns from soma center,7.27,89.75,44.81,0.43,0.44,14493.00,15821.00,6046.01,10455.80,6088.41,10218.10,1686.00,7128.00,2557.55,1903.41,519957.00,899198.00,252.00,70.77,46.83,29.20,0.43,0.52
807,30-40 microns from soma center,0.34,90.11,45.05,0.25,0.50,10967.00,9703.00,8320.75,9211.00,7453.19,8907.00,6663.00,8679.00,1621.03,428.53,33283.00,36844.00,18.00,70.92,47.28,29.23,0.63,0.01
808,30-40 microns from soma center,0.30,89.89,44.65,0.12,0.93,9439.00,10722.00,6985.00,8657.67,5039.00,7134.00,5039.00,7134.00,1831.86,1513.86,20955.00,25973.00,14.00,70.78,47.09,29.21,0.72,0.01
809,30-40 microns from soma center,2.56,90.12,44.43,0.59,0.27,11133.00,13700.00,6694.54,9155.63,6702.75,8722.93,3257.00,7265.00,2118.31,1451.26,160669.00,219735.00,88.00,70.62,47.58,29.52,0.46,0.12
810,30-40 microns from soma center,0.24,90.41,44.55,0.13,0.45,6976.00,10009.00,5715.67,9153.67,4437.00,8175.00,4437.00,8175.00,1036.62,753.79,17147.00,27461.00,14.00,71.00,47.69,29.30,0.64,0.01
811,20-30 microns from soma center,0.55,90.60,47.79,0.33,0.17,5964.00,9110.00,4961.60,7809.60,4854.91,7454.33,4167.00,6146.00,575.12,1056.75,24808.00,39048.00,20.00,71.22,47.44,29.73,0.51,0.01
812,20-30 microns from soma center,0.53,90.47,47.61,0.22,0.45,7518.00,11492.00,5801.50,10043.80,5677.61,9500.06,2759.00,8244.00,1891.64,1265.98,23206.00,40175.00,18.00,72.38,45.44,29.69,0.68,0.02
813,20-30 microns from soma center,0.36,90.19,47.29,0.22,0.45,5456.00,11022.00,3939.75,8738.25,4199.16,8022.99,1166.00,7484.00,1661.14,1359.69,15759.00,34953.00,18.00,71.65,46.19,29.42,0.62,0.01
814,20-30 microns from soma center,0.10,89.90,46.83,0.39,0.47,2638.00,7228.00,1958.67,7088.00,724.00,6874.00,724.00,6874.00,874.51,153.70,5876.00,21264.00,14.00,71.52,45.59,29.81,0.80,0.00
815,20-30 microns from soma center,0.91,90.15,47.84,0.21,0.41,6265.00,10488.00,3701.70,8803.40,3419.75,8404.02,1473.00,8063.00,1135.23,761.98,37017.00,88034.00,42.00,73.67,42.53,29.86,0.50,0.03
816,20-30 microns from soma center,0.42,90.50,47.42,0.25,0.50,5700.00,11497.00,5320.75,9404.75,5452.82,8794.36,4609.00,8422.00,420.57,1221.11,21283.00,37619.00,18.00,73.75,42.91,30.19,0.55,0.01
817,20-30 microns from soma center,0.34,90.45,47.19,0.05,0.57,4850.00,9186.00,3245.75,7995.50,2693.57,7065.32,2615.00,7057.00,929.15,948.92,12983.00,31982.00,18.00,73.03,44.21,29.90,0.55,0.01
818,20-30 microns from soma center,0.89,90.40,45.97,0.11,0.72,9528.00,10841.00,6647.75,8942.50,6257.95,8583.76,4825.00,7520.00,1517.17,1210.83,53182.00,71540.00,32.00,72.68,44.71,29.86,0.62,0.04
819,20-30 microns from soma center,3.63,90.85,49.78,0.16,0.86,12427.00,20114.00,6734.27,10587.20,6188.13,10024.20,3032.00,7514.00,2144.37,2653.42,249168.00,391728.00,120.00,74.01,42.99,30.48,0.52,0.24
820,20-30 microns from soma center,0.39,90.58,50.01,0.39,0.47,5624.00,11708.00,4354.67,10592.30,2723.00,8775.00,2723.00,8775.00,1211.73,1296.12,13064.00,31777.00,14.00,73.27,43.72,30.40,0.75,0.02
821,20-30 microns from soma center,5.46,90.47,47.09,0.31,0.47,12015.00,16181.00,5696.96,9367.57,5186.06,8985.71,1609.00,6878.00,2749.53,1638.28,290545.00,477746.00,184.00,74.79,40.35,31.03,0.37,0.27
822,20-30 microns from soma center,0.56,90.80,45.95,0.37,0.25,10591.00,10518.00,6543.80,9019.60,5399.65,7645.75,2909.00,7565.00,2560.13,1193.40,32719.00,45098.00,22.00,75.40,39.72,31.32,0.60,0.02
823,20-30 microns from soma center,1.12,90.58,46.40,0.20,0.56,9985.00,11015.00,5966.83,8414.75,4984.32,7923.05,3420.00,7077.00,1921.35,1298.33,71602.00,100977.00,48.00,74.46,41.48,30.66,0.56,0.05
824,20-30 microns from soma center,0.27,90.50,46.09,0.39,0.47,8861.00,11286.00,7898.33,9224.33,7398.00,7745.00,7398.00,7745.00,680.88,1503.11,23695.00,27673.00,14.00,74.15,41.58,31.04,0.75,0.01
825,20-30 microns from soma center,5.82,90.90,49.22,0.25,0.62,11800.00,16271.00,5859.72,10005.60,5364.91,9504.91,1876.00,6540.00,2350.45,2282.32,416040.00,710396.00,198.00,74.66,41.41,31.20,0.46,0.41
826,20-30 microns from soma center,1.51,91.27,48.06,0.41,0.38,10409.00,13062.00,4445.93,9650.07,3502.24,9241.22,1699.00,7342.00,2296.44,1492.86,62243.00,135101.00,50.00,76.40,38.76,31.45,0.62,0.08
827,20-30 microns from soma center,2.47,91.00,48.77,0.20,0.60,6204.00,12012.00,3776.75,8011.32,3639.68,7501.86,1447.00,5967.00,1171.45,1678.56,105749.00,224317.00,106.00,75.79,39.31,31.50,0.46,0.11
828,20-30 microns from soma center,0.28,113.66,48.99,0.13,0.45,5396.00,9359.00,4645.00,8631.00,3235.00,7726.00,3235.00,7726.00,997.73,678.32,13935.00,25893.00,14.00,90.52,63.21,27.02,0.70,0.01
829,30-40 microns from soma center,2.58,113.15,37.05,0.40,0.29,10745.00,12637.00,5510.00,9117.62,5559.78,8681.67,1397.00,6750.00,2063.72,1645.08,143260.00,237058.00,98.00,90.69,61.62,27.97,0.47,0.13
830,30-40 microns from soma center,0.24,112.72,37.60,0.13,0.45,5251.00,8170.00,3787.67,7767.00,1900.00,7319.00,1900.00,7319.00,1400.56,348.88,11363.00,23301.00,14.00,89.26,62.96,27.81,0.60,0.01
831,30-40 microns from soma center,0.63,112.60,37.38,0.42,0.24,7160.00,10857.00,4944.17,8488.33,5092.59,8151.23,2167.00,7268.00,1647.28,1118.14,29665.00,50930.00,26.00,88.99,63.23,27.58,0.47,0.01
832,30-40 microns from soma center,0.50,112.94,36.89,0.06,0.72,8503.00,9727.00,5163.20,8014.80,2985.17,7641.03,2388.00,6710.00,2230.42,977.83,25816.00,40074.00,22.00,89.68,62.70,27.97,0.58,0.01
833,30-40 microns from soma center,0.70,113.19,37.79,0.34,0.33,5994.00,11304.00,3181.75,7859.38,2350.25,7251.36,1754.00,6340.00,1314.96,1536.38,25454.00,62875.00,32.00,89.96,62.61,28.28,0.59,0.02
834,30-40 microns from soma center,1.40,113.13,36.15,0.33,0.57,6467.00,13496.00,3833.35,8175.71,3350.19,7458.89,926.00,6471.00,1362.28,1786.48,65167.00,138987.00,58.00,90.07,62.31,28.32,0.62,0.08
835,30-40 microns from soma center,0.20,113.27,36.16,0.12,0.93,5903.00,9301.00,4975.33,7955.00,3763.00,7185.00,3763.00,7185.00,896.54,955.06,14926.00,23865.00,14.00,89.84,63.20,27.65,0.64,0.00
836,30-40 microns from soma center,1.44,112.97,35.98,0.55,0.23,7547.00,12219.00,3972.19,8186.63,3637.84,7696.71,1253.00,6372.00,1578.58,1397.81,63555.00,130986.00,56.00,89.50,62.93,28.13,0.60,0.08
837,30-40 microns from soma center,0.21,113.40,36.44,0.39,0.47,8121.00,9423.00,5680.33,7917.33,4335.00,6858.00,4335.00,6858.00,1728.83,1093.68,17041.00,23752.00,14.00,89.92,63.06,28.22,0.77,0.01
838,30-40 microns from soma center,0.18,113.21,35.86,0.25,0.50,5847.00,7710.00,4683.50,7150.00,5056.84,7104.05,2735.00,6594.00,1168.21,395.63,18734.00,28600.00,18.00,92.53,58.61,28.61,0.63,0.00
839,30-40 microns from soma center,0.62,113.61,36.51,0.29,0.32,6348.00,9773.00,4039.17,8693.67,3633.75,8566.95,2400.00,7398.00,1298.96,865.67,24235.00,52162.00,24.00,92.77,58.77,29.10,0.66,0.02
840,30-40 microns from soma center,0.48,113.54,36.48,0.07,0.37,6693.00,9582.00,4185.60,7875.60,3268.22,7062.14,1347.00,6949.00,1992.90,974.53,20928.00,39378.00,20.00,91.11,61.38,28.70,0.52,0.01
841,30-40 microns from soma center,0.63,113.96,36.03,0.26,0.70,10313.00,11375.00,7200.50,9004.67,6220.03,7952.66,4113.00,7203.00,2138.28,1659.90,43203.00,54028.00,26.00,91.38,61.71,28.78,0.64,0.02
842,30-40 microns from soma center,0.54,113.81,36.18,0.23,0.59,6598.00,8372.00,4711.00,7825.83,3651.59,7725.80,3138.00,7325.00,1433.56,378.89,28266.00,46955.00,24.00,90.81,63.06,26.99,0.56,0.02
843,30-40 microns from soma center,0.77,114.14,35.71,0.15,0.44,11924.00,10569.00,7462.57,8666.86,6738.52,7978.54,4670.00,7396.00,2174.59,1057.09,52238.00,60668.00,30.00,91.07,62.65,28.47,0.47,0.02
844,30-40 microns from soma center,0.54,113.52,35.73,0.32,0.35,7694.00,9494.00,5600.83,8165.67,5244.78,7622.34,3569.00,7122.00,1262.72,945.83,33605.00,48994.00,24.00,91.56,60.59,28.86,0.54,0.01
845,30-40 microns from soma center,2.44,113.61,34.98,0.25,0.60,8484.00,11711.00,3669.08,8069.58,2859.20,7941.76,945.00,5933.00,2240.76,1400.32,88058.00,193670.00,88.00,91.78,60.25,29.19,0.50,0.13
846,20-30 microns from soma center,0.79,114.10,41.26,0.29,0.47,6649.00,12517.00,3333.63,9239.00,2612.90,8222.66,1931.00,7631.00,1393.07,1744.71,26669.00,73912.00,28.00,92.07,60.67,29.34,0.75,0.04
847,20-30 microns from soma center,3.37,114.26,41.80,0.44,0.31,12543.00,14940.00,5616.13,9795.58,5397.61,8996.79,1908.00,6626.00,2395.45,2205.46,213413.00,372232.00,122.00,92.00,61.27,28.91,0.53,0.22
848,20-30 microns from soma center,0.65,113.58,42.42,0.20,0.29,7616.00,11015.00,4148.86,8418.86,2824.20,7841.72,2396.00,6600.00,1780.71,1301.89,29042.00,58932.00,30.00,91.30,61.05,28.93,0.58,0.02
849,30-40 microns from soma center,1.01,113.88,36.94,0.14,0.58,7531.00,11629.00,4525.91,8129.73,4502.88,7680.80,2971.00,6419.00,1102.08,1505.78,49785.00,89427.00,42.00,91.52,61.13,29.24,0.58,0.04
850,20-30 microns from soma center,0.69,115.16,42.65,0.05,0.67,4113.00,13994.00,2588.67,9782.67,2158.78,9306.96,1081.00,7777.00,1031.15,1976.76,15532.00,58696.00,24.00,92.19,62.54,29.18,0.64,0.03
851,20-30 microns from soma center,0.37,113.82,42.87,0.13,0.45,4888.00,14460.00,4308.33,10016.70,3867.00,7490.00,3867.00,7490.00,428.14,3151.76,12925.00,30050.00,14.00,92.48,59.32,29.69,0.67,0.01
852,20-30 microns from soma center,3.72,113.95,41.78,0.43,0.42,13894.00,18366.00,6087.82,10829.20,6111.53,10162.00,2035.00,7705.00,2516.88,2442.24,267864.00,476483.00,134.00,92.34,60.09,29.12,0.53,0.26
853,20-30 microns from soma center,0.41,113.39,41.65,0.13,0.45,10430.00,13757.00,8042.33,10545.30,6098.00,8578.00,6098.00,8578.00,1796.10,2290.09,24127.00,31636.00,14.00,92.25,58.97,29.52,0.66,0.01
854,20-30 microns from soma center,0.32,113.82,42.39,0.13,0.45,6097.00,10959.00,3762.00,9314.67,2060.00,7708.00,2060.00,7708.00,1707.80,1327.48,11286.00,27944.00,14.00,92.26,59.75,29.55,0.62,0.01
855,20-30 microns from soma center,3.60,116.06,41.23,0.46,0.21,10447.00,13966.00,5383.47,9951.53,5699.82,9465.11,1704.00,7344.00,1901.92,1678.02,193805.00,358255.00,124.00,93.63,61.94,29.44,0.45,0.19
856,20-30 microns from soma center,1.75,117.29,40.69,0.32,0.58,11202.00,10830.00,4685.78,8560.06,3723.23,8542.33,1908.00,7259.00,2223.00,853.47,84344.00,154081.00,72.00,94.64,62.52,29.87,0.43,0.06
857,20-30 microns from soma center,0.88,117.36,39.78,0.40,0.31,9695.00,11812.00,4858.25,9477.63,5144.58,9366.82,1824.00,7495.00,2417.69,1363.08,38866.00,75821.00,30.00,94.95,62.00,30.23,0.64,0.04
858,20-30 microns from soma center,0.15,113.61,39.55,0.12,0.93,8245.00,8802.00,6137.00,8016.67,3803.00,7492.00,3803.00,7492.00,1820.47,565.68,18411.00,24050.00,14.00,92.85,58.29,29.79,0.53,0.00
859,20-30 microns from soma center,0.93,113.54,39.60,0.13,0.81,5141.00,15674.00,4072.63,10624.90,4274.21,9545.64,1562.00,7101.00,1026.16,2861.64,32581.00,84999.00,32.00,92.46,58.62,30.09,0.64,0.04
860,20-30 microns from soma center,6.39,113.20,38.13,0.36,0.43,14261.00,43271.00,5919.17,13954.10,5609.94,12142.50,1533.00,6548.00,2315.59,6410.59,538644.00,1269820.00,224.00,92.22,58.39,30.02,0.54,0.60
861,20-30 microns from soma center,0.29,116.51,38.90,0.13,0.45,6124.00,10711.00,4225.33,9579.67,1282.00,8162.00,1282.00,8162.00,2110.25,1060.14,12676.00,28739.00,14.00,94.23,61.87,29.46,0.64,0.01
862,20-30 microns from soma center,3.46,116.96,38.05,0.77,0.15,13508.00,18289.00,4768.46,10633.50,4071.99,9599.85,1490.00,7543.00,2510.91,2588.95,176433.00,393438.00,126.00,94.39,62.19,30.02,0.47,0.19
863,20-30 microns from soma center,1.44,116.79,46.00,0.30,0.56,6162.00,12165.00,3391.83,8663.33,2418.70,7807.97,558.00,7095.00,1832.42,1473.86,40702.00,103960.00,52.00,94.43,61.76,30.14,0.47,0.05
864,20-30 microns from soma center,0.75,113.23,45.71,0.22,0.29,6960.00,10723.00,5118.67,9629.67,4769.45,9123.27,4142.00,8342.00,973.85,879.38,30712.00,57778.00,26.00,92.84,57.31,30.30,0.58,0.03
865,20-30 microns from soma center,0.55,113.74,45.73,0.20,0.48,10000.00,10284.00,4502.50,9326.75,2256.82,9063.66,2165.00,8558.00,3223.55,628.86,18010.00,37307.00,18.00,93.17,57.64,30.58,0.67,0.02
866,20-30 microns from soma center,0.33,113.32,45.49,0.20,0.48,11367.00,9399.00,7800.75,8210.75,7674.13,7894.97,3743.00,7295.00,2719.12,766.71,31203.00,32843.00,18.00,93.05,56.90,30.76,0.69,0.01
867,20-30 microns from soma center,0.35,113.66,45.72,0.13,0.45,5185.00,9660.00,4598.33,8985.00,4241.00,8136.00,4241.00,8136.00,418.11,634.22,13795.00,26955.00,14.00,93.37,57.16,30.53,0.68,0.01
868,20-30 microns from soma center,2.29,117.95,45.16,0.30,0.50,7501.00,13538.00,4167.10,9520.75,4058.16,9101.88,773.00,7366.00,1773.66,1700.68,83342.00,190415.00,76.00,95.45,62.23,30.51,0.47,0.11
869,20-30 microns from soma center,0.50,118.21,45.21,0.09,0.52,7631.00,9831.00,5474.67,8270.50,4996.00,7938.03,3663.00,7408.00,1348.39,788.58,32848.00,49623.00,26.00,95.66,62.40,30.50,0.53,0.01
870,20-30 microns from soma center,0.62,118.49,44.84,0.26,0.51,6107.00,11391.00,4417.14,8697.43,3976.54,7869.11,2761.00,7118.00,1168.26,1401.75,30920.00,60882.00,28.00,95.90,62.28,31.04,0.64,0.02
871,20-30 microns from soma center,0.35,118.63,44.81,0.22,0.61,8552.00,11255.00,6037.50,9027.00,5670.63,8494.65,4213.00,7704.00,1572.39,1335.68,24150.00,36108.00,18.00,96.20,62.00,31.23,0.75,0.01
872,20-30 microns from soma center,0.52,112.82,44.43,0.44,0.37,7217.00,10312.00,4293.17,8748.00,3825.94,8063.14,1825.00,7419.00,2067.55,1090.32,25759.00,52488.00,24.00,93.59,54.41,31.74,0.73,0.02
873,20-30 microns from soma center,2.55,112.58,43.34,0.32,0.60,7591.00,13335.00,4097.00,9123.62,3942.67,8709.09,1604.00,7293.00,1583.73,1582.90,106522.00,237214.00,96.00,93.18,54.75,31.54,0.47,0.12
874,20-30 microns from soma center,0.52,113.12,44.28,0.11,0.44,3212.00,9628.00,2565.60,8767.00,2235.66,8467.14,1620.00,7723.00,572.22,638.45,12828.00,43835.00,22.00,93.63,55.07,31.58,0.60,0.02
875,20-30 microns from soma center,0.42,113.48,43.18,0.39,0.47,6658.00,10000.00,4926.00,9512.00,3732.00,8618.00,3732.00,8618.00,1253.65,633.04,14778.00,28536.00,14.00,93.59,55.88,31.53,0.68,0.01
876,20-30 microns from soma center,2.98,113.38,43.83,0.37,0.37,9028.00,16191.00,4585.67,9533.55,4229.42,9199.00,999.00,6463.00,1781.24,1946.11,151327.00,314607.00,100.00,93.35,56.28,31.22,0.55,0.20
877,20-30 microns from soma center,1.62,119.42,43.09,0.30,0.61,8125.00,13489.00,4559.19,9327.13,4047.16,8699.25,1681.00,7233.00,1863.36,1683.20,72947.00,149234.00,62.00,97.16,61.87,31.54,0.59,0.09
878,20-30 microns from soma center,0.85,120.02,38.74,0.22,0.74,5752.00,11575.00,4287.38,8996.13,4151.41,8917.97,2500.00,7100.00,1031.51,1352.01,34299.00,71969.00,30.00,97.24,62.40,32.50,0.67,0.04
879,30-40 microns from soma center,4.21,112.29,37.03,0.27,0.64,10778.00,24127.00,6308.08,11571.90,6134.55,10481.80,2800.00,8249.00,1973.02,3412.34,296480.00,543879.00,146.00,93.75,52.83,32.07,0.52,0.30
880,30-40 microns from soma center,0.58,112.57,37.67,0.06,0.52,9531.00,11067.00,6545.17,9670.50,6059.39,9473.70,3834.00,8469.00,1819.68,921.50,39271.00,58023.00,26.00,93.53,53.92,31.86,0.56,0.02
881,20-30 microns from soma center,0.16,112.88,49.72,0.13,0.45,5839.00,8230.00,5322.33,7904.67,4741.00,7650.00,4741.00,7650.00,450.58,242.01,15967.00,23714.00,14.00,94.42,52.80,32.24,0.54,0.00
882,20-30 microns from soma center,0.14,112.18,49.45,0.00,1.92,7700.00,7825.00,5834.00,7465.67,2925.00,7169.00,2925.00,7169.00,2084.23,271.46,17502.00,22397.00,14.00,93.31,53.16,32.45,0.65,0.00
883,20-30 microns from soma center,0.83,120.36,48.18,0.30,0.31,8019.00,14240.00,5226.86,9969.29,4023.38,9346.37,3757.00,7681.00,1543.03,1926.61,36588.00,69785.00,28.00,97.69,62.47,32.28,0.63,0.04
884,20-30 microns from soma center,0.27,125.29,47.53,0.25,0.50,7615.00,10615.00,5217.25,8480.75,4336.31,7696.59,4271.00,7489.00,1391.34,1252.32,20869.00,33923.00,18.00,80.36,92.14,27.35,0.78,0.01
885,20-30 microns from soma center,1.55,125.88,47.24,0.26,0.58,8760.00,15915.00,4380.53,9689.95,3840.18,9134.75,1563.00,7610.00,1763.84,1971.08,83230.00,184109.00,66.00,80.78,92.45,27.81,0.61,0.09
886,20-30 microns from soma center,0.53,120.48,47.42,0.26,0.45,8313.00,10124.00,3910.00,8563.50,2888.55,8489.69,1228.00,7476.00,2206.90,714.75,31280.00,68508.00,32.00,78.18,87.27,28.07,0.55,0.01
887,20-30 microns from soma center,2.45,121.54,47.30,0.22,0.69,11628.00,13063.00,4549.86,9641.41,3990.48,9221.55,1283.00,7244.00,2173.66,1738.30,131946.00,279601.00,90.00,78.74,88.26,27.97,0.59,0.16
888,20-30 microns from soma center,2.03,121.30,46.65,0.39,0.48,10157.00,14714.00,5262.62,9347.43,4575.73,8452.72,2130.00,7805.00,2020.09,1733.92,110515.00,196296.00,70.00,78.49,87.84,28.93,0.59,0.12
889,20-30 microns from soma center,2.38,122.42,46.21,0.34,0.34,11176.00,17014.00,6439.50,11052.40,6237.78,10405.80,2859.00,8157.00,2119.65,2219.66,128790.00,221048.00,70.00,79.63,88.64,28.07,0.53,0.13
890,20-30 microns from soma center,0.48,122.83,46.89,0.46,0.21,9215.00,12301.00,4537.20,8960.80,3312.66,7474.23,3171.00,7417.00,2341.71,1775.86,22686.00,44804.00,22.00,79.77,89.00,28.36,0.66,0.02
891,20-30 microns from soma center,1.06,122.98,45.99,0.25,0.52,6500.00,11968.00,4868.13,10392.30,4432.05,10211.00,2874.00,8454.00,1094.05,1216.59,38945.00,83138.00,32.00,79.67,89.52,27.65,0.59,0.05
892,20-30 microns from soma center,3.23,123.66,45.94,0.30,0.33,8726.00,14069.00,4578.19,9419.22,3929.48,8858.84,1503.00,7229.00,1952.00,1776.07,146502.00,301415.00,118.00,79.90,90.26,27.57,0.44,0.16
893,20-30 microns from soma center,0.96,124.10,41.68,0.19,0.62,9025.00,10882.00,5074.44,9177.89,3500.42,8434.15,1918.00,7107.00,2254.68,1290.21,45670.00,82601.00,38.00,80.16,90.45,28.16,0.55,0.04
894,20-30 microns from soma center,0.70,124.30,42.00,0.04,0.91,6660.00,14245.00,4725.80,11236.00,3686.34,10028.10,2736.00,8593.00,1574.76,1901.13,23629.00,56180.00,22.00,80.07,90.88,27.95,0.59,0.03
