,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
794,Puncta 10-20 from Soma Center,0.28,119.78,51.06,0.22,0.45,13848.00,12726.00,7835.00,11025.50,5102.29,10130.40,3985.00,9678.00,3831.24,1203.35,31340.00,44102.00,18.00,96.20,69.64,15.55,0.74,0.01
795,Puncta 10-20 from Soma Center,1.38,119.86,56.36,0.34,0.47,16402.00,19992.00,7753.21,14303.10,6709.95,13132.10,2060.00,11549.00,4374.33,2863.41,108545.00,200243.00,54.00,95.36,70.95,15.46,0.51,0.06
796,Puncta 10-20 from Soma Center,0.26,116.48,51.69,0.20,0.48,13342.00,12000.00,9734.25,11286.00,8326.12,11144.30,7924.00,10401.00,2144.61,593.77,38937.00,45144.00,18.00,85.30,77.75,15.70,0.66,0.01
797,Puncta 10-20 from Soma Center,0.51,116.31,57.82,0.13,0.45,10841.00,22824.00,6692.67,18539.00,2881.00,12669.00,2881.00,12669.00,3258.36,4294.58,20078.00,55617.00,14.00,85.45,77.37,15.52,0.65,0.02
798,Puncta 10-20 from Soma Center,0.33,117.98,57.99,0.39,0.47,10708.00,17668.00,5040.67,15595.00,1919.00,13057.00,1919.00,13057.00,4014.30,1910.93,15122.00,46785.00,14.00,86.63,78.51,15.87,0.76,0.01
799,Puncta 10-20 from Soma Center,0.32,117.76,50.62,0.17,0.86,7121.00,12000.00,2530.20,10145.00,622.00,9330.65,622.00,9299.00,2545.38,1037.05,12651.00,50725.00,20.00,86.55,78.29,15.71,0.61,0.01
800,Puncta 10-20 from Soma Center,0.43,118.38,55.79,0.04,0.91,21811.00,15094.00,13505.80,13681.00,9383.88,13115.40,4707.00,11476.00,6788.71,1287.27,67529.00,68405.00,22.00,87.10,78.68,15.41,0.62,0.01
801,Puncta 10-20 from Soma Center,0.70,118.84,52.42,0.30,0.47,13324.00,17018.00,8531.29,13545.60,8559.70,11692.50,3942.00,11476.00,3067.34,2220.59,59719.00,94819.00,28.00,87.38,79.03,15.55,0.67,0.03
802,Puncta 10-20 from Soma Center,0.58,119.68,57.43,0.11,0.26,21400.00,16422.00,9514.00,14752.80,5664.50,13813.50,4403.00,12300.00,6116.43,1559.65,47570.00,73764.00,22.00,97.01,68.23,16.09,0.60,0.02
803,Puncta 10-20 from Soma Center,0.47,117.02,57.19,0.17,0.86,14326.00,17570.00,10041.80,15206.80,8483.48,13894.30,6810.00,12538.00,2644.02,1803.32,50209.00,76034.00,20.00,86.03,77.62,16.33,0.69,0.02
804,Puncta 10-20 from Soma Center,0.49,117.53,57.02,0.18,0.31,13322.00,19334.00,9760.75,16012.00,8429.61,13713.70,8015.00,13339.00,2105.21,2554.50,39043.00,64048.00,16.00,86.11,78.39,15.93,0.64,0.02
805,Puncta 10-20 from Soma Center,0.69,116.45,52.81,0.06,0.45,18063.00,14116.00,11499.00,12811.10,9479.23,12477.80,5361.00,11897.00,4135.61,691.42,80493.00,89678.00,26.00,85.93,76.85,16.45,0.54,0.02
806,Puncta 10-20 from Soma Center,1.12,116.73,53.14,0.33,0.48,21494.00,24039.00,9099.10,14792.00,8677.93,12948.80,3949.00,11532.00,4809.58,3742.23,90991.00,147920.00,40.00,86.00,77.03,17.21,0.58,0.05
807,Puncta 10-20 from Soma Center,0.93,118.34,53.63,0.36,0.47,20383.00,19417.00,13838.40,15391.70,12294.50,14544.30,6392.00,12886.00,4161.86,1887.30,124546.00,138525.00,38.00,87.15,78.06,17.78,0.57,0.04
808,Puncta 10-20 from Soma Center,0.20,117.18,56.85,0.14,0.00,10746.00,13978.00,6813.33,12770.30,4154.00,11677.00,4154.00,11677.00,2837.80,942.85,20440.00,38311.00,14.00,86.22,77.34,17.76,0.64,0.00
809,Puncta 10-20 from Soma Center,0.18,119.63,50.68,0.39,0.47,4489.00,10559.00,4278.00,9663.67,4142.00,8887.00,4142.00,8887.00,151.26,687.73,12834.00,28991.00,14.00,88.30,78.61,18.37,0.79,0.00
810,Puncta 10-20 from Soma Center,2.02,119.03,57.06,0.70,0.20,10631.00,22689.00,5607.05,15659.90,4902.88,14507.40,1231.00,11948.00,2656.62,2889.61,123355.00,344518.00,78.00,87.77,78.32,18.17,0.59,0.12
811,Puncta 10-20 from Soma Center,0.50,125.21,57.61,0.20,0.48,10729.00,22245.00,7824.00,15793.50,6265.66,12895.80,3887.00,12633.00,2874.44,3876.25,31296.00,63174.00,18.00,91.91,83.05,18.26,0.64,0.02
812,Puncta 10-20 from Soma Center,0.33,119.01,58.67,0.25,0.50,18100.00,17263.00,11808.30,16304.30,8362.15,15692.80,4095.00,15191.00,5794.12,880.63,47233.00,65217.00,18.00,88.14,77.93,17.91,0.65,0.01
813,Puncta 10-20 from Soma Center,0.57,118.97,54.21,0.46,0.24,15124.00,20850.00,7964.20,15371.60,5667.64,12984.70,3705.00,11901.00,3919.16,3285.16,39821.00,76858.00,22.00,88.11,77.79,18.45,0.70,0.02
814,Puncta 10-20 from Soma Center,2.55,120.20,54.96,0.26,0.62,28576.00,32104.00,11885.60,17679.80,9040.37,15831.50,4874.00,12995.00,6205.36,4751.67,344683.00,512713.00,96.00,89.06,78.51,18.75,0.61,0.18
815,Puncta 10-20 from Soma Center,1.11,120.92,55.85,0.11,0.73,16524.00,21634.00,8414.60,16665.20,7353.77,16284.40,5554.00,13384.00,3014.50,2546.68,84146.00,166652.00,38.00,89.53,79.00,19.05,0.61,0.05
816,Puncta 10-20 from Soma Center,0.40,121.91,59.44,0.44,0.32,12486.00,17100.00,8191.60,14533.40,7168.21,13319.10,2899.00,12332.00,3185.03,1870.95,40958.00,72667.00,20.00,90.47,79.40,19.31,0.64,0.01
817,Puncta 10-20 from Soma Center,0.24,122.41,58.65,0.13,0.45,13578.00,12928.00,9462.00,12559.30,3968.00,11943.00,3968.00,11943.00,4042.46,438.61,28386.00,37678.00,14.00,90.63,79.86,19.79,0.61,0.01
818,Puncta 10-20 from Soma Center,0.54,123.54,58.86,0.15,0.35,7314.00,15640.00,5578.00,14574.30,5939.60,14402.70,1983.00,12837.00,2136.89,1105.37,22312.00,58297.00,18.00,91.40,80.77,19.58,0.61,0.02
819,Puncta 10-20 from Soma Center,0.32,123.83,58.65,0.00,1.99,12299.00,16516.00,7693.67,14694.00,3453.00,13402.00,3453.00,13402.00,3620.56,1325.38,23081.00,44082.00,14.00,91.72,80.87,19.52,0.48,0.01
820,Puncta 10-20 from Soma Center,0.15,125.93,58.41,0.39,0.47,15533.00,14722.00,11996.00,13618.70,8069.00,12900.00,8069.00,12900.00,3059.62,791.99,35988.00,40856.00,14.00,92.22,83.59,19.17,0.71,0.00
821,Puncta 10-20 from Soma Center,3.36,126.08,57.63,0.40,0.45,17893.00,30032.00,9289.73,16946.50,9016.55,15111.00,1545.00,11399.00,4432.36,4447.38,278692.00,508395.00,112.00,92.14,83.74,19.83,0.46,0.18
822,Puncta 10-20 from Soma Center,0.37,84.01,58.35,0.18,0.49,16754.00,14498.00,10588.20,13909.00,9248.30,13927.90,4277.00,13195.00,4179.42,415.36,52941.00,69545.00,22.00,67.37,46.04,19.99,0.58,0.01
823,Puncta 10-20 from Soma Center,0.39,82.35,57.98,0.13,0.45,12809.00,17761.00,9124.33,16263.00,5247.00,15332.00,5247.00,15332.00,3090.18,1069.62,27373.00,48789.00,14.00,64.03,47.64,20.30,0.70,0.01
824,Puncta 10-20 from Soma Center,7.92,83.17,58.33,0.31,0.59,17872.00,53885.00,6454.36,19467.30,6190.45,17438.10,586.00,11085.00,3612.72,6699.96,703525.00,2121940.00,282.00,65.87,46.75,19.83,0.47,0.69
825,Puncta 10-20 from Soma Center,0.12,82.71,59.73,0.39,0.47,14037.00,14403.00,8977.67,14278.70,2057.00,14149.00,2057.00,14149.00,5064.81,103.69,26933.00,42836.00,14.00,64.37,47.88,20.12,0.69,0.00
826,Puncta 10-20 from Soma Center,0.48,80.40,58.35,0.47,0.32,18150.00,23796.00,11753.80,20277.30,9327.27,19541.20,5740.00,17536.00,4657.37,2260.29,47015.00,81109.00,18.00,61.94,46.55,21.46,0.76,0.02
827,Puncta 10-20 from Soma Center,3.55,82.59,55.61,0.34,0.57,24658.00,29285.00,10204.90,17710.70,9105.51,16651.90,2164.00,11116.00,4669.85,4196.28,459222.00,796983.00,140.00,64.45,47.33,20.67,0.56,0.27
828,Puncta <10 from Soma Center,0.16,82.94,60.53,0.39,0.47,13048.00,18002.00,8739.67,15640.30,3298.00,13806.00,3298.00,13806.00,4060.29,1753.13,26219.00,46921.00,14.00,64.95,47.26,20.66,0.77,0.00
829,Puncta 10-20 from Soma Center,0.41,79.56,56.42,0.27,0.35,16833.00,17888.00,11318.80,13778.20,9733.96,12548.80,5032.00,12169.00,4176.74,2093.72,56594.00,68891.00,22.00,60.31,47.31,21.28,0.63,0.01
830,Puncta 10-20 from Soma Center,0.70,81.49,55.73,0.47,0.34,9508.00,17893.00,5864.75,14199.90,4996.29,13413.70,1959.00,12188.00,2767.89,1875.79,46918.00,113599.00,30.00,62.58,48.13,20.19,0.68,0.03
831,Puncta 10-20 from Soma Center,0.55,81.73,58.09,0.07,0.39,12754.00,21075.00,9974.40,16072.00,6958.91,14053.30,6796.00,13970.00,2552.58,2605.31,49872.00,80360.00,22.00,62.71,48.04,21.00,0.53,0.01
832,Puncta 10-20 from Soma Center,0.48,81.02,57.32,0.34,0.18,11235.00,18276.00,8825.75,15692.30,7171.33,13768.80,6185.00,13193.00,2176.03,2229.88,35303.00,62769.00,18.00,61.51,48.30,21.17,0.61,0.01
833,Puncta 10-20 from Soma Center,0.26,78.04,56.86,0.14,0.00,10266.00,16992.00,9357.00,14937.00,8623.00,12935.00,8623.00,12935.00,682.07,1656.69,28071.00,44811.00,14.00,58.87,46.46,21.59,0.64,0.01
834,Puncta 10-20 from Soma Center,0.37,78.68,56.94,0.12,0.93,8825.00,18528.00,8470.67,15920.00,8290.00,13196.00,8290.00,13196.00,250.55,2178.32,25412.00,47760.00,14.00,59.67,46.57,21.45,0.63,0.01
835,Puncta <10 from Soma Center,0.37,80.74,61.11,0.12,0.93,14683.00,19684.00,10822.00,17584.30,6874.00,15911.00,6874.00,15911.00,3188.60,1569.54,32466.00,52753.00,14.00,62.35,46.59,21.44,0.64,0.01
836,Puncta <10 from Soma Center,0.38,80.81,62.75,0.37,0.25,13859.00,15587.00,9358.80,13947.60,6414.64,13335.00,3722.00,12733.00,3799.59,1018.55,46794.00,69738.00,22.00,62.13,46.85,21.81,0.71,0.01
837,Puncta <10 from Soma Center,1.39,80.96,62.20,0.16,0.72,19749.00,21542.00,12102.70,16594.50,9831.47,15991.60,4173.00,13281.00,4739.64,2562.99,169438.00,232323.00,50.00,62.12,47.35,21.29,0.57,0.07
838,Puncta <10 from Soma Center,1.97,81.28,61.76,0.23,0.64,25890.00,24536.00,15574.00,18440.80,16258.90,17696.20,6322.00,15781.00,5119.65,2622.98,327053.00,387256.00,80.00,62.38,47.43,21.56,0.47,0.08
839,Puncta <10 from Soma Center,0.97,75.50,61.96,0.11,0.84,15854.00,20065.00,7817.78,15153.20,5625.25,14418.50,1851.00,12614.00,4333.54,2341.41,70360.00,136379.00,38.00,57.37,43.95,21.84,0.49,0.03
840,Puncta <10 from Soma Center,0.80,77.76,61.19,0.58,0.28,16525.00,25744.00,10004.80,17252.90,9353.91,15985.80,3125.00,12733.00,3812.17,4051.70,90043.00,155276.00,36.00,59.63,44.84,21.93,0.77,0.04
841,Puncta <10 from Soma Center,0.51,77.73,61.63,0.34,0.18,21695.00,20716.00,19625.80,18551.00,21108.00,17626.10,14539.00,16741.00,2945.75,1508.75,78503.00,74204.00,18.00,59.64,44.61,22.24,0.63,0.02
842,Puncta <10 from Soma Center,0.43,78.94,62.88,0.03,0.69,19279.00,16233.00,13191.20,14957.30,13032.10,14609.30,8017.00,14225.00,3862.31,685.20,79147.00,89744.00,26.00,60.80,45.35,21.89,0.59,0.01
843,Puncta <10 from Soma Center,1.02,78.64,63.08,0.17,0.37,16350.00,19147.00,10726.90,15899.60,10579.00,15304.40,3935.00,13112.00,3502.94,1881.21,96542.00,143096.00,34.00,60.36,45.42,21.85,0.51,0.04
844,Puncta <10 from Soma Center,0.23,76.63,65.90,0.28,0.13,21783.00,15275.00,14725.60,14035.00,11984.10,13660.90,10276.00,13335.00,3971.85,660.01,73628.00,70175.00,22.00,57.61,45.54,21.88,0.46,0.00
845,Puncta <10 from Soma Center,0.45,79.82,60.37,0.09,0.93,13973.00,18301.00,8359.75,14658.50,5602.00,13206.10,1797.00,12000.00,4889.88,2378.36,33439.00,58634.00,18.00,61.53,45.90,21.85,0.68,0.02
846,Puncta 10-20 from Soma Center,1.42,80.05,58.40,0.59,0.20,8793.00,21396.00,4404.94,13775.80,4217.47,12473.50,1236.00,9437.00,2195.73,3845.24,74884.00,234189.00,56.00,61.77,45.94,21.95,0.66,0.09
847,Puncta 10-20 from Soma Center,2.67,80.32,57.75,0.34,0.56,11500.00,22109.00,4816.50,14466.40,4609.33,13033.90,1362.00,10195.00,2424.07,3351.06,144495.00,433993.00,106.00,61.93,46.24,21.89,0.55,0.17
848,Puncta 10-20 from Soma Center,0.36,74.05,58.37,0.13,0.45,12379.00,14332.00,8461.00,13563.70,3171.00,12472.00,3171.00,12472.00,3882.32,793.01,25383.00,40691.00,14.00,55.93,42.72,23.04,0.69,0.01
849,Puncta 10-20 from Soma Center,0.23,74.68,57.34,0.39,0.47,12744.00,15091.00,7153.00,13456.70,3864.00,11986.00,3864.00,11986.00,3973.92,1272.88,21459.00,40370.00,14.00,56.96,42.92,22.15,0.80,0.01
850,Puncta 10-20 from Soma Center,0.52,74.56,58.90,0.25,0.00,11558.00,16476.00,7916.80,13251.20,8139.85,11328.30,1500.00,10645.00,3407.42,2604.91,39584.00,66256.00,22.00,56.83,42.51,22.86,0.63,0.02
851,Puncta 10-20 from Soma Center,0.51,74.82,54.82,0.17,0.86,6407.00,16558.00,4644.00,14698.20,4244.66,12571.00,1135.00,12392.00,1895.79,1833.72,23220.00,73491.00,20.00,57.00,42.75,22.84,0.75,0.02
852,Puncta 10-20 from Soma Center,0.86,74.05,58.25,0.66,0.19,13730.00,15659.00,9164.44,13332.40,7598.19,12793.60,2829.00,10669.00,3783.76,1519.75,82480.00,119992.00,34.00,55.58,43.61,22.20,0.71,0.04
853,Puncta <10 from Soma Center,0.73,73.97,62.68,0.69,0.12,13058.00,18389.00,6773.00,15243.00,5077.32,14458.60,3643.00,12178.00,3097.37,2277.32,40638.00,91458.00,26.00,55.46,43.82,21.83,0.66,0.03
854,Puncta <10 from Soma Center,1.26,74.11,62.70,0.14,0.42,21722.00,20112.00,10105.20,14787.30,7877.41,13204.90,5004.00,12111.00,4365.77,2474.32,121262.00,177447.00,38.00,55.53,43.46,22.82,0.62,0.07
855,Puncta <10 from Soma Center,3.65,77.12,60.31,0.58,0.25,26779.00,26933.00,8326.18,15448.80,7077.14,13746.50,914.00,10466.00,5112.20,4172.08,316395.00,587054.00,130.00,57.71,46.05,22.28,0.47,0.21
856,Puncta <10 from Soma Center,0.39,73.81,60.96,0.39,0.47,9521.00,16609.00,6367.33,15715.00,4385.00,14808.00,4385.00,14808.00,2254.42,735.31,19102.00,47145.00,14.00,55.21,43.44,22.64,0.76,0.02
857,Puncta <10 from Soma Center,0.32,76.25,60.91,0.39,0.47,9649.00,22283.00,7338.33,16498.70,6112.00,12922.00,6112.00,12922.00,1634.92,4128.15,22015.00,49496.00,14.00,58.38,43.59,22.49,0.69,0.01
858,Puncta <10 from Soma Center,0.78,75.98,59.28,0.22,0.72,11357.00,19560.00,5825.75,13728.60,4782.41,12380.60,903.00,11569.00,3374.23,2593.06,46606.00,109829.00,30.00,58.10,43.81,21.85,0.70,0.04
859,Puncta 10-20 from Soma Center,0.70,77.39,56.93,0.67,0.17,12979.00,17121.00,5817.83,14668.20,4145.21,14504.80,1728.00,11246.00,3566.41,1915.75,34907.00,88009.00,26.00,59.29,44.74,21.76,0.61,0.03
860,Puncta 10-20 from Soma Center,0.33,77.08,56.89,0.39,0.47,6853.00,15676.00,6245.00,14362.30,5365.00,12828.00,5365.00,12828.00,637.20,1173.12,18735.00,43087.00,14.00,58.90,44.28,22.61,0.74,0.01
861,Puncta 10-20 from Soma Center,0.25,77.30,53.62,0.13,0.45,6643.00,14770.00,6401.67,12885.70,6018.00,11463.00,6018.00,11463.00,274.29,1388.98,19205.00,38657.00,14.00,59.04,44.52,22.52,0.61,0.01
862,Puncta <10 from Soma Center,0.43,75.99,59.28,0.20,0.48,7375.00,16166.00,5153.50,13437.30,5080.80,12017.00,1617.00,11316.00,2199.22,1910.87,20614.00,53749.00,18.00,57.10,44.90,22.31,0.77,0.02
863,Puncta 10-20 from Soma Center,0.67,78.07,57.69,0.36,0.31,10511.00,20542.00,5810.33,15005.20,5657.94,14343.70,1823.00,10171.00,2592.79,3449.90,34862.00,90031.00,24.00,59.39,45.38,22.54,0.74,0.03
864,Puncta 10-20 from Soma Center,2.95,77.75,56.25,0.54,0.31,11124.00,23451.00,3804.00,14213.60,3411.91,13700.70,678.00,10174.00,2187.84,3414.04,129336.00,483261.00,114.00,58.69,45.83,22.38,0.54,0.19
865,Puncta >50 from Soma Center,0.39,72.19,5.16,0.07,0.39,6216.00,11091.00,3617.00,9359.20,2201.86,8821.42,1545.00,8700.00,1637.04,879.54,18085.00,46796.00,22.00,54.54,41.44,22.80,0.55,0.01
866,Puncta >50 from Soma Center,0.92,72.41,4.84,0.61,0.24,8715.00,13518.00,5457.70,10478.60,4558.92,9951.05,2344.00,8445.00,2523.94,1369.53,54577.00,104786.00,42.00,54.83,41.25,23.14,0.62,0.04
867,Puncta >50 from Soma Center,0.33,72.00,3.67,0.22,0.61,9088.00,13329.00,4969.00,11260.30,3388.85,10621.90,1682.00,9542.00,2775.87,1388.29,19876.00,45041.00,18.00,54.23,41.23,23.31,0.75,0.01
868,Puncta >50 from Soma Center,2.62,72.73,10.01,0.43,0.43,9661.00,22401.00,3800.45,12900.30,3033.30,12513.70,539.00,8339.00,2547.57,3892.42,117814.00,399908.00,106.00,55.06,41.43,23.28,0.58,0.18
869,Puncta >50 from Soma Center,0.28,72.42,6.61,0.20,0.48,4770.00,10305.00,4146.25,9491.50,3968.67,9183.11,3718.00,8904.00,388.35,525.60,16585.00,37966.00,18.00,54.31,42.41,22.28,0.72,0.01
870,Puncta >50 from Soma Center,1.25,72.35,6.18,0.10,0.81,7165.00,14009.00,4387.36,10078.60,4469.14,8832.88,891.00,7817.00,1830.16,1922.18,61423.00,141100.00,52.00,53.89,42.46,22.96,0.53,0.05
871,Puncta >50 from Soma Center,1.44,72.90,7.17,0.63,0.24,9305.00,14219.00,4029.94,10524.80,2735.17,9840.99,724.00,8289.00,2482.40,1819.76,72539.00,189447.00,64.00,54.10,42.96,23.30,0.61,0.08
872,Puncta >50 from Soma Center,0.33,71.37,5.13,0.39,0.47,3876.00,14846.00,3014.33,12632.30,2341.00,9290.00,2341.00,9290.00,640.66,2404.54,9043.00,37897.00,14.00,52.35,42.46,23.49,0.74,0.01
873,Puncta >50 from Soma Center,0.95,74.20,2.68,0.38,0.48,8933.00,14995.00,4877.64,10395.90,4451.30,9354.32,2451.00,8824.00,1613.29,1866.71,53654.00,114355.00,44.00,55.72,42.96,23.59,0.65,0.05
874,Puncta >50 from Soma Center,2.06,84.33,10.77,0.38,0.47,9634.00,21953.00,4234.61,13162.10,3859.00,11553.20,1234.00,8838.00,2280.31,3370.19,97396.00,302728.00,80.00,69.25,44.26,18.87,0.63,0.14
875,Puncta >50 from Soma Center,1.43,84.56,8.68,0.14,0.83,9479.00,16364.00,3930.13,11582.30,3464.38,10644.30,527.00,7851.00,2338.18,2679.55,62882.00,185316.00,52.00,69.45,44.08,19.58,0.69,0.09
876,Puncta >50 from Soma Center,0.77,84.15,16.04,0.19,0.69,17275.00,11859.00,7004.80,10488.10,5751.55,10741.90,2376.00,8572.00,4406.51,1092.36,70048.00,104881.00,38.00,68.99,44.48,18.52,0.62,0.03
877,Puncta >50 from Soma Center,0.45,84.23,15.59,0.15,0.35,6902.00,15088.00,5287.75,11876.00,4908.43,9508.59,2540.00,9010.00,1773.86,2652.73,21151.00,47504.00,18.00,68.70,44.61,19.63,0.71,0.02
878,Puncta >50 from Soma Center,0.40,85.03,16.21,0.18,0.49,5279.00,15307.00,2766.00,11159.80,1562.23,9306.53,993.00,9283.00,1491.66,2319.13,13830.00,55799.00,22.00,67.61,47.62,19.80,0.57,0.01
879,Puncta >50 from Soma Center,0.12,84.78,14.03,0.00,1.92,2525.00,10359.00,1415.67,8769.00,697.00,7957.00,697.00,7957.00,795.76,1124.39,4247.00,26307.00,14.00,67.70,46.89,20.18,0.71,0.00
880,Puncta >50 from Soma Center,0.30,122.98,14.32,0.39,0.47,8785.00,14640.00,7696.00,11680.30,6585.00,8716.00,6585.00,8716.00,898.28,2418.47,23088.00,35041.00,14.00,90.99,80.36,19.71,0.69,0.01
881,Puncta >50 from Soma Center,0.35,125.20,14.10,0.12,0.93,4785.00,13783.00,3554.67,11248.00,1617.00,8163.00,1617.00,8163.00,1386.67,2327.08,10664.00,33744.00,14.00,92.33,82.22,19.77,0.64,0.01
882,Puncta >50 from Soma Center,0.29,124.71,12.50,0.13,0.45,9260.00,11368.00,8588.67,10976.70,8079.00,10655.00,8079.00,10655.00,495.50,295.21,25766.00,32930.00,14.00,91.62,82.27,19.80,0.64,0.01
883,Puncta >50 from Soma Center,0.14,125.03,12.27,0.13,0.45,8322.00,11602.00,4753.33,9777.33,2314.00,8837.00,2314.00,8837.00,2579.48,1290.44,14260.00,29332.00,14.00,92.60,81.54,20.21,0.61,0.00
884,Puncta >50 from Soma Center,0.58,126.03,13.72,0.46,0.21,10821.00,18335.00,5390.20,12839.60,1500.23,10860.90,753.00,9943.00,3770.37,3069.03,26951.00,64198.00,22.00,92.75,82.95,20.01,0.71,0.02
885,Puncta >50 from Soma Center,0.17,74.19,13.89,0.39,0.47,9052.00,11751.00,6821.67,9575.00,3985.00,8382.00,3985.00,8382.00,2112.56,1541.05,20465.00,28725.00,14.00,64.58,36.51,0.23,0.77,0.00
886,Puncta >50 from Soma Center,0.38,75.23,16.59,0.34,0.18,5412.00,12735.00,3365.75,11648.50,2862.72,12436.30,2048.00,8911.00,1247.57,1584.23,13463.00,46594.00,18.00,63.68,40.05,0.21,0.59,0.01
887,Puncta >50 from Soma Center,0.49,75.38,15.38,0.23,0.27,7511.00,13338.00,2771.50,10008.80,1336.72,9503.06,698.00,8549.00,2378.23,1580.16,16629.00,60053.00,26.00,63.24,41.02,0.26,0.65,0.02
888,Puncta >50 from Soma Center,0.40,76.60,15.26,0.15,0.35,5367.00,14634.00,3947.00,11261.30,3553.88,10012.40,2466.00,9000.00,1068.13,2121.81,15788.00,45045.00,18.00,63.79,42.39,0.23,0.68,0.01
889,Puncta >50 from Soma Center,0.62,76.86,12.60,0.10,0.57,8045.00,12799.00,5218.00,10251.70,3723.94,10034.90,2161.00,8587.00,2335.77,1476.87,31308.00,61510.00,26.00,64.19,42.26,0.23,0.53,0.02
890,Puncta >50 from Soma Center,0.31,76.05,12.63,0.22,0.61,4235.00,12053.00,2312.25,10035.50,2004.38,8910.71,666.00,8294.00,1274.80,1504.67,9249.00,40142.00,18.00,62.60,43.17,0.27,0.70,0.01
891,Puncta >50 from Soma Center,2.28,76.33,17.57,0.53,0.31,6787.00,22578.00,3387.79,12204.50,3089.20,10646.80,640.00,9063.00,1817.95,3497.95,81307.00,292908.00,88.00,62.83,43.33,0.21,0.54,0.13
892,Puncta 40-50 from Soma Center,1.79,77.44,18.50,0.48,0.34,13438.00,19301.00,5630.80,11857.50,5282.20,11121.30,707.00,9470.00,3645.44,2328.35,112616.00,237150.00,68.00,65.75,40.91,0.79,0.60,0.11
893,Puncta 40-50 from Soma Center,0.23,76.71,22.93,0.13,0.45,7886.00,14236.00,4203.33,10920.70,1986.00,8949.00,1986.00,8949.00,2622.07,2358.27,12610.00,32762.00,14.00,64.89,40.90,0.96,0.61,0.00
894,Puncta 40-50 from Soma Center,0.86,78.52,20.19,0.33,0.46,7836.00,13919.00,2872.22,10963.00,1087.88,10297.80,756.00,8935.00,2190.67,1684.14,25850.00,98667.00,38.00,66.92,41.06,1.12,0.60,0.03
895,Puncta 40-50 from Soma Center,0.41,81.21,20.93,0.13,0.45,7516.00,21290.00,4455.00,14830.00,2732.00,11398.00,2732.00,11398.00,2170.15,4570.89,13365.00,44490.00,14.00,70.68,39.97,1.44,0.66,0.01
896,Puncta 40-50 from Soma Center,0.33,80.43,19.30,0.12,0.93,7772.00,18206.00,6012.67,13403.00,3236.00,8451.00,3236.00,8451.00,1986.63,3983.85,18038.00,40209.00,14.00,69.60,40.29,1.45,0.72,0.01
897,Puncta >50 from Soma Center,0.93,79.39,16.90,0.33,0.40,18714.00,20563.00,7632.82,11415.00,5447.63,9954.39,1984.00,8957.00,4942.45,3179.92,83961.00,125565.00,42.00,68.13,40.72,1.42,0.68,0.05
898,Puncta 40-50 from Soma Center,0.18,79.08,25.35,0.39,0.47,7012.00,10279.00,5028.67,10142.30,3678.00,9913.00,3678.00,9913.00,1432.73,163.17,15086.00,30427.00,14.00,67.73,40.80,1.55,0.75,0.00
899,Puncta 40-50 from Soma Center,1.75,79.78,24.15,0.15,0.59,12869.00,16055.00,5732.50,12336.60,4323.24,12145.90,1415.00,8907.00,3132.37,2291.52,103185.00,222058.00,72.00,68.67,40.58,1.48,0.52,0.08
900,Puncta 40-50 from Soma Center,0.17,81.91,24.87,0.13,0.45,7786.00,9929.00,4421.00,9407.00,2539.00,9064.00,2539.00,9064.00,2384.98,375.13,13263.00,28221.00,14.00,71.51,39.89,1.82,0.53,0.00
901,Puncta 40-50 from Soma Center,0.17,82.07,24.50,0.12,0.93,7326.00,14731.00,5588.00,11509.30,3252.00,9862.00,3252.00,9862.00,1716.11,2278.26,16764.00,34528.00,14.00,71.78,39.75,1.86,0.59,0.00
902,Puncta 40-50 from Soma Center,0.45,81.76,24.36,0.46,0.24,12077.00,13613.00,9561.60,11960.20,9708.31,10676.50,3655.00,10242.00,3071.33,1281.49,47808.00,59801.00,22.00,71.30,39.97,1.81,0.64,0.01
903,Puncta 40-50 from Soma Center,0.53,83.68,21.52,0.50,0.23,11571.00,13224.00,5676.40,10787.20,2551.00,9747.30,2551.00,9500.00,3305.77,1317.79,28382.00,53936.00,22.00,73.66,39.63,2.52,0.64,0.02
904,Puncta 40-50 from Soma Center,1.15,83.96,18.31,0.41,0.45,14194.00,22008.00,6751.30,13899.20,5556.11,12784.20,1558.00,10376.00,3746.21,3192.27,67513.00,138992.00,40.00,74.04,39.47,3.05,0.65,0.06
905,Puncta 40-50 from Soma Center,1.02,85.02,22.06,0.56,0.29,8001.00,15923.00,4538.92,10961.30,4282.80,9684.93,679.00,8697.00,2285.41,2282.99,54467.00,131536.00,48.00,75.43,39.11,3.07,0.58,0.04
906,Puncta 40-50 from Soma Center,0.38,84.42,22.70,0.16,0.27,7649.00,10543.00,5062.00,9638.33,4410.69,9384.02,2195.00,8565.00,1689.93,787.38,30372.00,57830.00,26.00,74.61,39.39,3.04,0.52,0.01
907,Puncta 40-50 from Soma Center,0.74,85.60,23.09,0.31,0.45,5711.00,14107.00,3889.43,10986.40,3447.33,9979.41,961.00,8876.00,1555.64,1670.43,27226.00,76905.00,30.00,76.20,38.85,3.57,0.58,0.03
