,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
347,10-20 microns from soma center,0.38,128.51,89.58,0.39,0.44,9681.00,11639.00,6471.33,8391.67,3334.00,6495.00,3334.00,6495.00,2591.66,2307.00,19414.00,25175.00,14.00,73.85,99.43,34.26,0.77,0.02
348,10-20 microns from soma center,0.57,129.59,88.03,0.50,0.35,9457.00,11761.00,5890.40,7694.20,4153.80,6341.53,4133.00,6075.00,1974.86,2108.33,29452.00,38471.00,20.00,74.53,100.40,34.04,0.79,0.03
349,10-20 microns from soma center,2.18,127.86,87.10,0.35,0.50,12096.00,10940.00,5999.06,7968.78,5698.98,7303.16,644.00,6116.00,2960.09,1440.67,107983.00,143438.00,68.00,73.05,99.00,34.78,0.61,0.15
350,10-20 microns from soma center,0.92,128.16,89.69,0.51,0.28,9162.00,8569.00,4718.83,7789.33,3615.63,7970.78,1689.00,6442.00,2482.37,785.26,28313.00,46736.00,26.00,73.18,98.97,35.70,0.69,0.05
351,10-20 microns from soma center,0.42,135.93,88.73,0.69,0.20,18642.00,7815.00,9698.75,7181.75,6728.91,7070.86,6443.00,6315.00,5166.55,565.56,38795.00,28727.00,18.00,84.89,100.71,33.59,0.80,0.02
352,40-50 microns from soma center,2.34,136.34,101.31,0.21,0.72,9667.00,10249.00,5184.35,8037.25,4967.03,7528.74,1803.00,6603.00,2110.01,1113.17,103687.00,160745.00,72.00,85.78,100.49,33.64,0.65,0.18
353,30-40 microns from soma center,0.26,136.22,101.68,0.39,0.44,7079.00,9033.00,4029.33,7161.00,2349.00,5945.00,2349.00,5945.00,2160.17,1343.30,12088.00,21483.00,14.00,86.00,99.89,34.38,0.81,0.01
354,30-40 microns from soma center,0.70,137.07,101.48,0.22,0.57,3700.00,8948.00,2780.67,7868.00,2640.70,7958.70,1763.00,6536.00,704.23,926.58,16684.00,47208.00,26.00,86.76,100.27,34.71,0.75,0.04
355,40-50 microns from soma center,0.20,127.54,100.88,0.39,0.47,2213.00,6920.00,1628.00,6637.00,1015.00,6190.00,1015.00,6190.00,489.48,319.79,4884.00,19911.00,14.00,72.82,98.18,36.37,0.73,0.01
356,40-50 microns from soma center,1.37,126.15,102.23,0.53,0.27,8308.00,9673.00,4649.27,7772.64,4714.74,7425.34,949.00,6385.00,2169.52,1009.17,51142.00,85499.00,46.00,72.50,96.24,37.38,0.61,0.07
357,30-40 microns from soma center,0.66,137.37,101.41,0.38,0.33,5429.00,9370.00,3208.20,8122.80,2774.87,7188.55,1776.00,7180.00,1203.60,862.03,16041.00,40614.00,20.00,88.72,98.08,37.16,0.69,0.03
358,> 50 microns from soma center,2.11,139.60,97.27,0.27,0.49,9540.00,11505.00,4847.38,8088.75,4005.00,7905.76,900.00,6470.00,2630.96,1289.81,77558.00,129420.00,66.00,76.99,109.28,40.21,0.53,0.11
359,> 50 microns from soma center,0.33,96.70,93.15,0.49,0.00,1678.00,7929.00,1356.00,7630.67,896.00,7401.00,896.00,7401.00,333.83,220.96,4068.00,22892.00,14.00,54.11,80.06,3.65,0.73,0.01
360,30-40 microns from soma center,0.64,97.07,101.67,0.19,0.50,4198.00,11435.00,2900.60,8871.00,2240.89,7560.55,2066.00,7370.00,865.38,1514.48,14503.00,44355.00,22.00,54.80,80.04,3.64,0.75,0.03
361,30-40 microns from soma center,0.83,96.24,101.92,0.58,0.26,8152.00,11025.00,4326.86,8300.43,2713.33,7543.31,1522.00,7431.00,2235.89,1270.55,30288.00,58103.00,26.00,52.99,80.25,3.73,0.80,0.05
362,40-50 microns from soma center,0.25,95.14,101.94,0.39,0.44,7614.00,7371.00,4661.00,6752.00,2411.00,5989.00,2411.00,5989.00,2181.51,573.31,13983.00,20256.00,14.00,53.05,78.88,3.87,0.75,0.01
363,> 50 microns from soma center,0.49,96.04,93.58,0.30,0.42,3032.00,8792.00,2485.50,8245.50,2540.26,8662.77,1551.00,6846.00,566.80,809.50,9942.00,32982.00,18.00,53.53,79.65,3.92,0.70,0.02
364,40-50 microns from soma center,0.48,95.37,101.95,0.44,0.32,8411.00,8905.00,5176.40,7628.60,4048.88,7064.97,2910.00,6839.00,1837.46,730.69,25882.00,38143.00,20.00,50.36,80.91,3.60,0.80,0.02
365,> 50 microns from soma center,0.29,95.46,96.21,0.39,0.44,2178.00,7390.00,1450.00,7225.67,1045.00,7096.00,1045.00,7096.00,515.86,122.51,4350.00,21677.00,14.00,50.91,80.65,3.82,0.77,0.01
366,30-40 microns from soma center,0.41,95.06,102.29,0.24,0.54,3483.00,9528.00,2229.75,7745.75,1727.09,7165.50,1494.00,6828.00,768.60,1053.08,8919.00,30983.00,18.00,50.13,80.65,4.35,0.71,0.01
367,40-50 microns from soma center,0.69,98.56,100.85,0.14,0.58,11970.00,9118.00,4543.60,7894.20,1713.00,7054.50,1713.00,6661.00,3895.71,986.43,22718.00,39471.00,22.00,62.41,76.27,0.39,0.67,0.03
368,30-40 microns from soma center,0.92,97.04,102.74,0.39,0.49,4627.00,10306.00,2222.25,8115.25,1089.81,7823.48,707.00,6383.00,1488.19,1193.52,17778.00,64922.00,30.00,60.81,75.62,0.67,0.83,0.06
369,> 50 microns from soma center,2.34,94.71,98.37,0.36,0.52,10020.00,10856.00,4955.35,7415.75,4903.01,6654.03,795.00,6138.00,2284.02,1268.52,99107.00,148315.00,76.00,60.52,72.84,0.83,0.56,0.14
370,> 50 microns from soma center,0.49,94.81,93.76,0.39,0.44,4209.00,9995.00,2173.67,9167.33,743.00,8551.00,743.00,8551.00,1478.18,608.16,6521.00,27502.00,14.00,60.80,72.74,1.13,0.80,0.02
371,> 50 microns from soma center,0.83,99.06,92.45,0.55,0.25,4092.00,10548.00,2884.67,8352.00,2520.48,7253.58,1753.00,6849.00,844.16,1392.10,17308.00,50112.00,26.00,62.05,77.21,0.89,0.75,0.05
372,> 50 microns from soma center,0.30,98.40,92.31,0.25,0.50,7929.00,7314.00,4877.25,7198.00,3107.48,7280.78,2539.00,6909.00,2178.97,167.31,19509.00,28792.00,18.00,61.76,76.59,1.23,0.66,0.01
373,30-40 microns from soma center,0.41,98.90,101.45,0.39,0.44,6994.00,10380.00,4161.00,8484.33,778.00,7245.00,778.00,7245.00,2567.30,1361.41,12483.00,25453.00,14.00,62.32,76.79,1.06,0.81,0.02
374,40-50 microns from soma center,0.58,98.92,101.65,0.22,0.51,9703.00,8374.00,5040.00,7518.25,2900.93,7112.50,1998.00,6982.00,2989.84,545.54,20160.00,30073.00,18.00,62.96,76.27,1.95,0.69,0.02
375,40-50 microns from soma center,3.94,99.17,101.76,0.51,0.34,8897.00,10707.00,4885.56,7443.29,4217.92,7175.38,636.00,5820.00,2071.83,1145.75,166109.00,253072.00,118.00,61.98,77.40,1.36,0.57,0.32
376,40-50 microns from soma center,0.56,97.13,102.55,0.28,0.61,2826.00,7415.00,2161.60,6488.60,2101.67,5947.30,1598.00,5651.00,390.70,671.71,10808.00,32443.00,22.00,60.74,75.78,1.35,0.75,0.03
377,> 50 microns from soma center,2.24,96.96,95.06,0.59,0.24,5442.00,14822.00,2688.38,9150.52,2261.13,8110.25,680.00,7286.00,1377.60,2063.28,56456.00,192161.00,66.00,60.74,75.56,1.84,0.71,0.19
378,> 50 microns from soma center,0.50,97.28,97.76,0.24,0.54,8095.00,9298.00,4615.00,7908.50,3383.25,7471.40,1679.00,6464.00,2382.36,1052.50,18460.00,31634.00,18.00,62.26,74.73,1.80,0.83,0.03
379,> 50 microns from soma center,0.33,99.21,97.74,0.47,0.32,4993.00,8645.00,4098.00,7429.50,4159.87,7052.54,2392.00,6740.00,1032.65,727.03,16392.00,29718.00,18.00,62.05,77.39,1.92,0.81,0.01
380,30-40 microns from soma center,1.66,97.48,100.64,0.26,0.71,3143.00,12786.00,1791.69,7789.00,1669.95,7019.32,629.00,6504.00,791.20,1637.80,23292.00,101257.00,52.00,60.68,76.25,2.12,0.57,0.09
381,40-50 microns from soma center,0.18,96.78,101.76,0.49,0.00,1099.00,6064.00,922.00,5661.67,658.00,5415.00,658.00,5415.00,190.26,286.91,2766.00,16985.00,14.00,59.53,76.27,2.29,0.68,0.00
382,40-50 microns from soma center,0.60,96.62,101.85,0.57,0.24,6554.00,11655.00,4649.50,8199.00,4978.07,7262.72,2021.00,5544.00,1643.12,2227.98,18598.00,32796.00,18.00,58.90,76.56,2.48,0.80,0.03
383,40-50 microns from soma center,0.47,97.97,101.91,0.20,0.60,9081.00,8356.00,5757.00,7250.00,4197.66,6975.74,2097.00,6382.00,2757.62,715.68,23028.00,29000.00,18.00,62.13,75.71,2.60,0.75,0.02
384,40-50 microns from soma center,0.83,97.93,101.66,0.48,0.34,8535.00,10767.00,5513.50,8444.67,5636.96,7866.16,2194.00,6595.00,2072.79,1482.53,33081.00,50668.00,22.00,61.26,76.34,3.03,0.85,0.06
385,40-50 microns from soma center,0.98,100.01,102.09,0.31,0.53,7150.00,9403.00,2972.14,7189.14,1884.85,6278.38,1051.00,5832.00,1928.83,1234.06,20805.00,50324.00,30.00,63.36,77.35,2.31,0.69,0.05
386,40-50 microns from soma center,1.17,99.65,101.90,0.28,0.50,9512.00,9424.00,4376.00,7634.22,3935.45,6922.08,1260.00,6417.00,2099.67,971.12,39384.00,68708.00,32.00,63.27,76.94,2.64,0.71,0.07
387,30-40 microns from soma center,0.48,97.22,101.93,0.24,0.54,2924.00,8314.00,2068.50,7671.00,1597.00,7774.48,1597.00,6422.00,543.58,747.05,8274.00,30684.00,18.00,59.01,77.23,2.37,0.73,0.02
388,30-40 microns from soma center,3.79,97.03,101.91,0.46,0.34,8391.00,14260.00,3697.64,9009.82,3201.45,8318.50,1973.00,6804.00,1326.64,1728.29,103534.00,252275.00,104.00,58.36,77.46,2.96,0.54,0.27
389,40-50 microns from soma center,0.89,95.97,101.50,0.30,0.61,5810.00,9237.00,3210.00,7642.67,2664.28,7519.81,1128.00,6437.00,1417.13,852.76,28890.00,68784.00,36.00,56.30,77.67,2.97,0.71,0.05
390,> 50 microns from soma center,0.43,96.61,95.11,0.34,0.45,5429.00,7673.00,3436.20,7159.00,2956.54,6701.64,2280.00,6511.00,1058.74,467.45,17181.00,35795.00,22.00,56.57,78.26,3.01,0.72,0.02
391,> 50 microns from soma center,0.47,97.07,94.68,0.24,0.54,6398.00,8554.00,5274.25,8182.75,5431.63,8216.08,3821.00,7486.00,925.90,420.80,21097.00,32731.00,18.00,57.64,78.06,2.59,0.68,0.02
392,> 50 microns from soma center,0.24,96.84,94.75,0.12,0.93,1958.00,7892.00,1432.00,7271.33,1040.00,6847.00,1040.00,6847.00,386.56,448.64,4296.00,21814.00,14.00,57.89,77.59,2.45,0.73,0.01
393,> 50 microns from soma center,2.71,97.05,94.05,0.61,0.21,10843.00,12871.00,4978.78,9350.74,4347.70,8728.85,704.00,7290.00,2835.21,1621.74,114512.00,215067.00,86.00,57.74,77.94,3.17,0.60,0.20
394,> 50 microns from soma center,0.36,97.29,94.71,0.49,0.00,4587.00,8333.00,3536.00,7942.33,2621.00,7499.00,2621.00,7499.00,808.36,342.51,10608.00,23827.00,14.00,58.97,77.31,3.38,0.74,0.01
395,40-50 microns from soma center,0.57,96.84,101.56,0.38,0.48,9813.00,10216.00,5110.00,8277.00,1802.16,7193.45,1675.00,6423.00,3319.45,1603.44,25550.00,41385.00,22.00,57.81,77.60,3.63,0.82,0.03
396,40-50 microns from soma center,0.36,96.71,102.13,0.39,0.44,6067.00,8054.00,5366.33,7570.33,4790.00,6699.00,4790.00,6699.00,528.69,617.37,16099.00,22711.00,14.00,56.93,78.11,3.43,0.82,0.02
397,> 50 microns from soma center,0.33,97.13,96.22,0.39,0.47,3820.00,9236.00,2457.67,8115.00,1710.00,6533.00,1710.00,6533.00,964.84,1150.64,7373.00,24345.00,14.00,56.61,78.84,3.59,0.84,0.01
398,40-50 microns from soma center,0.54,96.74,100.22,0.57,0.24,5114.00,13996.00,3084.75,8641.00,1803.35,6811.36,1135.00,6427.00,1654.79,3107.13,12339.00,34564.00,18.00,56.79,78.22,3.87,0.86,0.03
399,> 50 microns from soma center,3.01,143.03,91.05,0.43,0.40,5571.00,9929.00,2566.21,7691.00,2259.33,7195.19,1013.00,6146.00,1237.79,1095.57,61589.00,184584.00,92.00,110.69,90.57,1.69,0.54,0.19
400,> 50 microns from soma center,0.34,143.24,90.76,0.39,0.47,8655.00,8936.00,4496.33,7673.67,1918.00,7030.00,1918.00,7030.00,2968.71,892.66,13489.00,23021.00,14.00,111.54,89.84,2.14,0.80,0.01
401,40-50 microns from soma center,0.41,143.27,101.90,0.30,0.63,6161.00,8620.00,4505.00,7270.25,4041.82,6571.27,3614.00,6289.00,979.94,918.53,18020.00,29081.00,18.00,111.08,90.46,1.97,0.84,0.02
402,40-50 microns from soma center,0.37,142.92,101.76,0.39,0.47,1567.00,8663.00,1050.00,7238.00,757.00,6404.00,757.00,6404.00,366.66,1012.50,3150.00,21714.00,14.00,110.69,90.38,2.44,0.78,0.01
403,40-50 microns from soma center,0.26,140.87,99.38,0.39,0.47,5776.00,9351.00,4347.00,7223.67,3304.00,5949.00,3304.00,5949.00,1045.45,1514.09,13041.00,21671.00,14.00,105.70,93.09,2.48,0.80,0.01
404,> 50 microns from soma center,4.77,141.19,96.27,0.33,0.40,7421.00,14642.00,2991.36,9118.94,2887.50,8768.47,634.00,6644.00,1800.68,1949.42,107689.00,328282.00,136.00,106.50,92.65,3.13,0.47,0.32
405,> 50 microns from soma center,0.42,144.48,96.15,0.39,0.47,6558.00,10152.00,4811.67,9158.67,2311.00,7662.00,2311.00,7662.00,1814.02,1077.04,14435.00,27476.00,14.00,105.55,98.63,2.61,0.85,0.02
406,> 50 microns from soma center,1.17,143.72,94.81,0.37,0.36,6616.00,12089.00,3815.86,9826.71,2670.30,8791.62,1156.00,8199.00,1737.97,1519.37,26711.00,68787.00,30.00,112.46,89.44,2.75,0.63,0.06
407,> 50 microns from soma center,1.25,145.25,92.11,0.28,0.59,5602.00,12049.00,3275.50,8119.33,3334.67,7241.18,805.00,6160.00,1208.58,1791.88,39306.00,97432.00,42.00,105.49,99.80,2.99,0.73,0.08
408,> 50 microns from soma center,1.07,142.08,93.74,0.47,0.33,6015.00,13332.00,3646.67,9392.33,3955.47,8383.27,635.00,7918.00,1621.55,1843.34,32820.00,84531.00,36.00,107.57,92.77,2.87,0.75,0.07
409,> 50 microns from soma center,0.22,144.44,93.65,0.39,0.47,4532.00,8153.00,3462.00,7834.00,2885.00,7278.00,2885.00,7278.00,757.38,394.57,10386.00,23502.00,14.00,105.65,98.44,3.13,0.80,0.01
410,> 50 microns from soma center,3.28,146.53,92.81,0.23,0.42,9034.00,13061.00,3654.33,8805.96,3077.77,8083.67,656.00,6560.00,2031.58,1705.82,87704.00,211343.00,92.00,106.65,100.45,2.78,0.56,0.23
411,> 50 microns from soma center,0.44,146.76,92.91,0.43,0.37,6761.00,8957.00,3287.60,7980.60,2452.81,7443.38,767.00,7103.00,1957.84,661.39,16438.00,39903.00,22.00,106.96,100.42,3.38,0.81,0.02
412,> 50 microns from soma center,1.13,148.11,89.62,0.52,0.33,7134.00,9165.00,3617.31,7264.38,2589.21,6731.80,845.00,6066.00,2084.07,944.43,47025.00,94437.00,44.00,108.80,100.43,3.56,0.79,0.08
413,> 50 microns from soma center,0.65,146.78,96.15,0.52,0.33,11207.00,10681.00,6078.33,7716.00,5069.00,7203.06,3271.00,6559.00,2518.33,1371.42,36470.00,46296.00,26.00,107.70,99.66,3.90,0.65,0.03
414,> 50 microns from soma center,0.73,146.55,97.30,0.55,0.24,3665.00,10542.00,2338.14,7990.71,1875.62,7029.82,922.00,6780.00,831.04,1293.72,16367.00,55935.00,30.00,106.88,100.19,3.91,0.78,0.04
415,40-50 microns from soma center,1.06,95.61,101.89,0.32,0.57,6253.00,11308.00,3897.00,8648.71,3346.00,7349.74,1901.00,6389.00,1390.13,1675.57,27279.00,60541.00,28.00,51.39,80.51,4.30,0.72,0.06
416,> 50 microns from soma center,0.82,95.22,96.76,0.19,0.42,5377.00,11980.00,3544.50,9002.50,2731.91,8746.39,2313.00,7195.00,1142.20,1619.50,21267.00,54015.00,24.00,50.96,80.30,4.54,0.71,0.04
417,> 50 microns from soma center,0.79,95.18,95.11,0.51,0.35,3195.00,9601.00,1424.44,7905.78,1029.38,7364.17,720.00,7195.00,768.03,772.49,12820.00,71152.00,36.00,51.25,80.07,4.72,0.61,0.03
418,> 50 microns from soma center,0.18,93.03,90.27,0.39,0.44,1311.00,8810.00,877.00,7012.33,611.00,6045.00,611.00,6045.00,309.48,1272.37,2631.00,21037.00,14.00,45.17,81.14,5.42,0.80,0.01
419,20-30 microns from soma center,1.38,94.55,67.92,0.59,0.23,9640.00,10181.00,4994.64,7671.64,3884.25,6856.55,1268.00,6544.00,2387.58,1159.51,54941.00,84388.00,44.00,45.85,82.57,4.42,0.65,0.08
420,20-30 microns from soma center,0.57,96.70,68.23,0.47,0.32,13069.00,8686.00,8559.50,7833.00,5402.38,7363.74,4066.00,6895.00,3883.56,728.72,34238.00,31332.00,18.00,54.09,80.03,4.60,0.81,0.03
421,20-30 microns from soma center,0.39,95.86,68.78,0.39,0.44,9395.00,8546.00,4903.33,7588.00,1668.00,6446.00,1668.00,6446.00,3277.24,867.14,14710.00,22764.00,14.00,52.20,80.27,4.70,0.78,0.02
422,40-50 microns from soma center,0.48,95.57,34.87,0.39,0.44,5233.00,8523.00,3827.33,7047.67,1413.00,5789.00,1413.00,5789.00,1714.87,1126.62,11482.00,21143.00,14.00,49.68,81.50,4.71,0.80,0.02
423,40-50 microns from soma center,1.30,94.85,35.28,0.51,0.26,5408.00,10206.00,2402.33,6287.33,1658.31,5718.05,793.00,5317.00,1394.66,1320.32,28828.00,75448.00,46.00,48.00,81.69,4.32,0.58,0.06
424,30-40 microns from soma center,0.85,95.05,38.23,0.56,0.25,3602.00,8740.00,2370.29,6884.00,2232.73,5944.96,606.00,5771.00,913.35,1214.09,16592.00,48188.00,30.00,48.23,81.76,4.73,0.61,0.04
425,30-40 microns from soma center,0.21,94.91,36.80,0.10,0.94,3751.00,6414.00,3178.33,6132.00,2773.00,5779.00,2773.00,5779.00,416.43,264.05,9535.00,18396.00,14.00,47.42,82.06,5.03,0.48,0.00
426,30-40 microns from soma center,0.24,95.74,36.52,0.39,0.47,4594.00,7317.00,3153.00,6654.00,1766.00,6289.00,1766.00,6289.00,1155.16,469.61,9459.00,19962.00,14.00,48.43,82.46,4.74,0.81,0.01
427,20-30 microns from soma center,0.69,95.62,67.43,0.43,0.37,13410.00,10236.00,7639.00,8085.20,4804.59,7191.94,4527.00,6416.00,3305.19,1321.06,38195.00,40426.00,22.00,52.25,79.92,5.16,0.82,0.04
428,20-30 microns from soma center,0.28,93.30,67.64,0.10,0.94,8984.00,9140.00,7657.33,7425.67,5307.00,6034.00,5307.00,6034.00,1666.53,1288.38,22972.00,22277.00,14.00,44.39,81.90,5.10,0.73,0.01
429,10-20 microns from soma center,1.13,94.01,67.39,0.25,0.73,15447.00,11910.00,8579.30,7638.70,7324.62,6884.25,2845.00,5981.00,3628.29,1707.39,85793.00,76387.00,40.00,44.30,82.76,5.16,0.64,0.06
430,10-20 microns from soma center,1.06,93.51,70.26,0.28,0.67,13776.00,11964.00,7558.89,8882.67,6460.05,7441.73,2215.00,6864.00,3304.71,1862.82,68030.00,79944.00,36.00,42.13,83.32,5.12,0.77,0.07
431,< 10 microns from soma center,0.33,94.69,71.14,0.39,0.44,8993.00,10399.00,6552.67,8554.67,3360.00,6995.00,3360.00,6995.00,2360.39,1404.18,19658.00,25664.00,14.00,45.83,82.69,5.35,0.80,0.01
432,< 10 microns from soma center,0.79,94.01,71.84,0.45,0.39,17290.00,10346.00,12164.60,7871.43,10608.90,7136.77,9184.00,6560.00,2439.43,1408.70,85152.00,55100.00,28.00,45.45,82.09,5.87,0.83,0.05
433,< 10 microns from soma center,0.34,93.51,77.70,0.39,0.44,8353.00,14211.00,5857.33,8830.00,3605.00,5979.00,3605.00,5979.00,1945.98,3807.20,17572.00,26490.00,14.00,44.62,81.98,5.68,0.83,0.01
434,< 10 microns from soma center,2.20,92.99,70.30,0.43,0.40,23050.00,18037.00,11129.80,10188.40,9007.56,8862.20,1652.00,6958.00,6606.38,3300.82,211466.00,193580.00,62.00,44.47,81.46,5.91,0.68,0.17
435,< 10 microns from soma center,0.82,94.97,78.80,0.33,0.56,13187.00,9761.00,10220.90,6782.50,9879.78,6104.94,4635.00,5987.00,2754.23,1208.55,81767.00,54260.00,32.00,47.13,82.25,5.74,0.54,0.03
436,< 10 microns from soma center,1.83,93.81,80.46,0.17,0.81,13885.00,10722.00,5978.56,7244.13,5302.48,6687.38,1330.00,5634.00,2860.75,1374.62,95657.00,115906.00,60.00,42.12,83.63,5.63,0.65,0.12
437,< 10 microns from soma center,0.24,93.95,73.75,0.39,0.44,10311.00,8684.00,7793.00,8279.67,5345.00,7777.00,5345.00,7777.00,2027.97,376.74,23379.00,24839.00,14.00,41.41,84.13,5.88,0.78,0.01
438,10-20 microns from soma center,0.22,93.08,70.35,0.39,0.44,8364.00,6834.00,6700.67,6747.33,5750.00,6674.00,5750.00,6674.00,1180.16,65.99,20102.00,20242.00,14.00,43.93,81.84,6.12,0.68,0.01
439,10-20 microns from soma center,0.21,93.36,69.98,0.49,0.00,12957.00,6979.00,9075.67,6642.33,4403.00,6380.00,4403.00,6380.00,3536.70,250.12,27227.00,19927.00,14.00,42.63,82.83,6.14,0.67,0.00
440,< 10 microns from soma center,1.26,94.52,70.57,0.44,0.37,13299.00,12924.00,9052.08,8285.67,9571.29,7394.12,2072.00,6769.00,3268.94,1757.22,108625.00,99428.00,44.00,45.00,82.91,6.00,0.77,0.09
441,< 10 microns from soma center,0.34,93.02,71.24,0.35,0.53,7472.00,8655.00,6511.00,6964.00,5764.55,6425.63,5596.00,6195.00,835.16,985.57,26044.00,27856.00,18.00,44.40,81.48,6.58,0.78,0.01
442,< 10 microns from soma center,1.68,93.64,71.34,0.30,0.56,20543.00,11485.00,12673.90,8502.60,11570.20,7514.31,7110.00,6779.00,3991.96,1616.75,190109.00,127539.00,54.00,43.64,82.63,6.03,0.68,0.12
443,< 10 microns from soma center,1.44,94.12,76.97,0.31,0.61,14293.00,12015.00,9075.08,7635.25,8802.82,6634.94,4600.00,6179.00,2613.78,1939.88,108901.00,91623.00,48.00,43.87,82.98,6.98,0.67,0.09
444,< 10 microns from soma center,2.63,93.70,70.31,0.41,0.43,19604.00,15652.00,9155.67,10049.80,7908.92,8970.09,2971.00,6649.00,3706.57,2504.57,219736.00,241194.00,72.00,44.50,82.21,6.46,0.77,0.27
445,< 10 microns from soma center,0.99,93.89,77.60,0.44,0.43,17337.00,8705.00,11122.80,7087.33,10332.90,6646.84,6470.00,6184.00,2849.80,869.78,100105.00,63786.00,38.00,44.80,82.20,7.19,0.64,0.05
446,< 10 microns from soma center,0.39,93.51,71.64,0.25,0.50,16251.00,7753.00,10435.80,7185.25,8388.67,6925.50,8002.00,6429.00,3379.32,538.32,41743.00,28741.00,18.00,42.50,83.02,6.68,0.76,0.02
447,< 10 microns from soma center,1.06,97.29,73.39,0.53,0.33,11354.00,8476.00,7254.00,6836.89,6740.56,6352.33,3584.00,6016.00,2553.18,733.15,65286.00,61532.00,36.00,58.30,77.79,3.72,0.70,0.06
448,< 10 microns from soma center,0.38,96.33,75.06,0.39,0.44,12795.00,6788.00,9677.00,6660.00,6937.00,6496.00,6937.00,6496.00,2406.41,121.90,29031.00,19980.00,14.00,56.36,78.01,4.16,0.75,0.01
449,< 10 microns from soma center,0.17,97.07,75.64,0.12,0.93,11494.00,6185.00,9072.00,5921.33,5668.00,5715.00,5668.00,5715.00,2477.74,196.10,27216.00,17764.00,14.00,57.08,78.39,4.37,0.61,0.00
450,< 10 microns from soma center,0.30,97.32,70.55,0.39,0.44,12183.00,7585.00,10111.30,7358.33,8562.00,6967.00,8562.00,6967.00,1523.71,277.86,30334.00,22075.00,14.00,56.80,78.90,4.44,0.81,0.01
451,< 10 microns from soma center,4.59,149.95,69.94,0.17,0.77,37653.00,12672.00,19703.60,9168.57,17695.80,8820.47,7060.00,6803.00,8731.26,1571.04,729033.00,339237.00,120.00,110.27,101.54,4.02,0.56,0.39
452,< 10 microns from soma center,0.42,147.87,72.51,0.47,0.32,16158.00,11120.00,11977.00,7834.75,10253.20,6634.49,7760.00,6375.00,3206.76,1919.50,47908.00,31339.00,18.00,108.47,100.41,4.48,0.85,0.02
453,10-20 microns from soma center,0.75,150.99,68.29,0.13,0.00,6096.00,9099.00,3777.00,8099.60,2977.56,7955.48,1400.00,6311.00,1630.13,985.02,18885.00,40498.00,22.00,111.50,101.71,4.60,0.70,0.04
454,10-20 microns from soma center,0.57,147.16,70.88,0.39,0.44,14869.00,13605.00,12514.30,11541.30,9770.00,7816.00,9770.00,7816.00,2099.82,2639.32,37543.00,34624.00,14.00,107.86,100.04,3.86,0.86,0.03
455,10-20 microns from soma center,0.38,147.34,71.61,0.49,0.00,7391.00,8290.00,4373.00,7832.67,2735.00,7489.00,2735.00,7489.00,2136.65,336.74,13119.00,23498.00,14.00,107.71,100.45,4.24,0.81,0.02
456,10-20 microns from soma center,0.67,150.03,70.90,0.50,0.35,10167.00,11780.00,6547.20,8087.20,5578.37,6876.18,3677.00,6298.00,2118.34,1962.46,32736.00,40436.00,20.00,110.78,101.04,5.34,0.82,0.04
457,< 10 microns from soma center,0.46,149.04,72.82,0.39,0.44,8439.00,9069.00,6142.67,8399.33,3301.00,7263.00,3301.00,7263.00,2132.73,807.78,18428.00,25198.00,14.00,109.55,100.92,5.28,0.83,0.02
458,< 10 microns from soma center,0.81,150.44,81.58,0.48,0.31,11118.00,10087.00,5846.33,8292.00,4456.61,7888.32,4042.00,6258.00,2551.24,1422.36,35078.00,49752.00,26.00,111.25,101.12,5.47,0.71,0.04
